"Station","Depth","Temp"
449,500,5.39
449,600,4.98
449,700,4.64
449,757,4.48
449,800,4.34
449,900,4.04
449,1000,3.76
449,1100,3.5
449,1117,3.46
449,1200,3.3
449,1300,3.11
449,1400,2.91
449,1401,2.91
457,0,15.29
457,8,15.3
457,10,15.28
457,20,15.17
457,21,15.16
457,30,14.53
457,43,13.62
457,50,13.65
457,65,13.68
457,75,12.99
457,86,12.06
457,100,11.11
457,125,9.8
457,130,9.59
457,150,9.13
457,173,8.82
457,200,8.39
457,250,7.67
457,260,7.54
457,300,6.99
457,348,6.41
457,400,6.01
457,500,5.49
457,526,5.4
457,600,5.07
457,700,4.68
457,799,4.36
457,800,4.36
457,900,4.1
457,1000,3.83
457,1082,3.62
458,0,15.5
458,9,15.5
458,10,15.49
458,20,15.38
458,23,15.35
458,30,14.65
458,46,12.75
458,50,12.48
458,70,11.4
458,75,11.08
458,94,9.96
458,100,9.73
458,125,9.06
458,140,8.87
458,150,8.78
458,186,8.55
458,200,8.4
458,250,7.75
458,277,7.34
458,300,6.94
458,367,5.87
458,400,5.6
458,500,5.08
458,550,5
458,600,4.82
458,700,4.5
458,800,4.23
458,837,4.14
458,900,4
458,1000,3.79
458,1100,3.58
458,1200,3.36
458,1256,3.24
459,0,15.27
459,10,15.45
459,20,15.18
459,23,15.05
459,30,14.74
459,47,13.88
459,50,13.76
459,71,12.71
459,75,12.38
459,94,10.8
459,100,10.5
459,125,9.58
459,142,9.27
459,150,9.1
459,189,8.42
459,200,8.27
459,250,7.63
459,282,7.26
459,300,6.97
459,377,5.86
459,400,5.81
459,500,5.57
459,570,5.41
459,600,5.3
459,700,4.91
459,800,4.5
459,863,4.24
459,900,4.15
459,1000,3.89
459,1100,3.63
459,1200,3.38
459,1282,3.17
461,0,16.19
461,10,16.15
461,20,15.77
461,24,15.54
461,30,15.15
461,48,13.67
461,50,13.45
461,71,11.36
461,75,11.14
461,95,10.36
461,100,10.15
461,125,9.24
461,142,8.74
461,150,8.6
461,190,8.12
461,200,7.99
461,250,7.36
461,285,6.96
461,300,6.8
461,381,6.1
461,400,6.01
461,500,5.62
461,575,5.44
461,600,5.33
461,700,4.92
461,800,4.51
461,869,4.24
461,900,4.17
461,1000,3.93
461,1100,3.69
461,1200,3.45
461,1288,3.24
467,0,16.75
467,10,16.53
467,20,15.67
467,24,15.24
467,30,14.62
467,48,12.88
467,50,12.74
467,72,11.44
467,75,11.29
467,96,10.36
467,100,10.21
467,125,9.39
467,144,8.94
467,150,8.84
467,193,8.33
467,200,8.23
467,250,7.56
467,300,6.92
467,389,5.87
467,400,5.78
467,500,5.04
467,600,4.5
467,635,4.36
467,700,4.21
467,800,3.99
467,900,3.77
467,1000,3.54
467,1076,3.37
470,0,17.5
470,6,17.08
470,10,17.05
470,17,17
470,20,16.91
470,30,16.37
470,36,15.86
470,50,13.85
470,57,12.84
470,75,11.79
470,79,11.66
470,100,10.71
470,105,10.51
470,125,9.81
470,150,9.06
470,200,7.93
470,202,7.9
470,250,7.17
470,300,6.6
470,340,6.29
470,400,5.77
470,500,5.1
470,520,4.99
470,600,4.66
470,700,4.34
470,797,4.11
470,800,4.1
470,900,3.82
470,1000,3.54
470,1100,3.26
470,1124,3.19
540,0,18
540,10,17.14
540,20,16.33
540,25,15.88
540,30,15.18
540,50,12.47
540,75,11.22
540,100,10.12
540,125,9.38
540,150,8.87
540,199,8.27
540,200,8.26
540,250,7.93
540,298,7.67
540,300,7.65
540,397,6.74
540,400,6.72
540,500,6
540,595,5.46
540,600,5.43
540,700,4.94
540,800,4.51
540,891,4.19
540,900,4.17
540,1000,3.94
540,1100,3.71
540,1200,3.48
540,1300,3.26
540,1311,3.23
541,0,17
541,9,16.3
541,10,16.3
541,20,16.3
541,23,16.3
541,30,16.2
541,46,15.36
541,50,14.81
541,67,12.42
541,75,11.88
541,89,11.27
541,100,10.67
541,125,9.53
541,132,9.26
541,150,8.95
541,174,8.75
541,200,8.41
541,250,7.8
541,258,7.71
541,300,7.38
541,343,7.1
541,400,6.73
541,500,6.14
541,515,6.06
541,600,5.6
541,700,5.11
541,780,4.76
541,800,4.7
541,900,4.4
541,1000,4.11
541,1100,3.81
541,1173,3.59
547,0,16.1
547,9,16.09
547,10,16.08
547,20,16
547,23,15.97
547,30,15.37
547,46,13.56
547,50,13.15
547,69,11.39
547,75,11.03
547,100,9.88
547,125,9.27
547,138,9.16
547,150,9
547,184,8.66
547,200,8.44
547,250,7.75
547,277,7.38
547,300,7.15
547,371,6.56
547,400,6.36
547,500,5.75
547,558,5.46
547,600,5.27
547,700,4.85
547,800,4.48
547,845,4.33
547,900,4.16
547,1000,3.86
547,1100,3.56
547,1200,3.26
547,1260,3.08
548,0,16.4
548,10,16.41
548,20,16.36
548,25,16.33
548,30,16.04
548,50,14.29
548,75,11.7
548,100,9.84
548,125,9.03
548,148,8.7
548,150,8.66
548,196,7.8
548,200,7.74
548,250,7.02
548,292,6.54
548,300,6.46
548,389,5.76
548,400,5.7
548,500,5.25
548,583,4.98
548,600,4.91
548,700,4.52
548,800,4.16
548,876,3.9
548,900,3.84
548,1000,3.6
548,1100,3.36
548,1172,3.18
563,0,16.5
563,8,16.54
563,10,16.52
563,20,16.44
563,23,16.42
563,30,15.6
563,47,13.23
563,50,12.97
563,71,11.62
563,75,11.39
563,94,10.45
563,100,10.23
563,125,9.47
563,142,9.12
563,150,8.97
563,189,8.38
563,200,8.19
563,250,7.4
563,282,6.96
563,300,6.81
563,377,6.36
563,400,6.19
563,500,5.51
563,570,5.06
563,600,4.93
563,700,4.57
563,800,4.29
563,861,4.17
563,900,4.08
563,1000,3.84
563,1100,3.61
563,1156,3.48
761,0,17
761,10,17.03
761,20,16.72
761,25,16.46
761,30,16.13
761,50,14.51
761,74,12.33
761,75,12.25
761,98,10.65
761,100,10.56
761,125,9.75
761,146,9.44
761,150,9.38
761,195,8.86
761,200,8.78
761,250,7.99
761,293,7.36
761,300,7.3
761,390,6.7
761,400,6.64
761,500,6.02
761,584,5.56
761,600,5.48
761,700,5
761,800,4.59
761,877,4.31
761,900,4.25
761,1000,3.97
761,1100,3.69
761,1170,3.5
763,0,16.5
763,10,16.23
763,20,16.17
763,25,16.12
763,30,15.67
763,75,10.95
763,100,9.95
763,125,9.25
763,149,8.76
763,150,8.74
763,199,8.03
763,200,8.02
763,250,7.5
763,298,7.15
763,300,7.14
763,386,6.74
763,400,6.68
763,500,6.26
763,590,5.88
763,600,5.83
763,700,5.33
763,800,4.84
763,882,4.46
763,900,4.41
763,1000,4.11
763,1100,3.82
763,1173,3.6
802,0,14.89
802,10,14.77
802,12,14.75
802,20,14.76
802,28,14.76
802,30,14.76
802,50,14.73
802,54,14.73
802,75,13.47
802,82,12.84
802,100,10.73
802,108,9.81
802,125,8.86
802,150,8.09
802,162,8
802,200,7.41
802,214,7.27
802,250,6.85
802,300,6.33
802,318,6.16
802,400,5.45
802,420,5.31
802,500,4.95
802,600,4.65
802,622,4.61
802,700,4.34
802,800,4.03
802,900,3.74
802,923,3.68
802,1000,3.54
802,1100,3.37
802,1200,3.19
802,1249,3.1
886,0,16.04
886,10,16.04
886,20,16.07
886,25,16.08
886,30,15.83
886,50,14.57
886,75,12.42
886,79,12.02
886,100,10.58
886,103,10.39
886,125,9.45
886,150,8.72
886,158,8.57
886,200,7.81
886,213,7.64
886,250,7.06
886,294,6.46
886,300,6.4
886,400,5.62
886,500,5.18
886,532,5.11
886,600,4.91
886,700,4.62
886,734,4.52
906,0,16.78
906,10,16.42
906,20,16.42
906,25,16.42
906,30,16.2
906,75,13.09
906,79,12.72
906,100,11.29
906,104,11.05
906,125,10.32
906,150,9.76
906,158,9.66
906,200,8.73
906,211,8.51
906,250,7.86
906,300,7.16
906,313,7
906,400,5.93
906,419,5.74
906,500,5.25
906,600,4.88
906,623,4.84
906,700,4.59
906,800,4.29
906,900,4.04
906,929,3.97
906,1000,3.79
906,1100,3.54
906,1192,3.31
1023,0,15.59
1023,9,15.64
1023,10,15.64
1023,20,15.62
1023,23,15.62
1023,30,14.88
1023,46,12.82
1023,50,12.49
1023,68,11.36
1023,75,11.02
1023,91,10.46
1023,100,10.43
1023,125,10.34
1023,141,10.28
1023,150,10.22
1023,185,9.96
1023,200,9.88
1023,250,9.56
1023,277,9.36
1023,300,9.07
1023,378,8.1
1027,0,15.52
1027,8,15.56
1027,10,15.55
1027,18,15.52
1027,20,15.49
1027,30,15.34
1027,34,15.28
1027,50,13.71
1027,56,13.03
1027,75,11.74
1027,100,10.98
1027,109,10.86
1027,125,10.63
1027,142,10.46
1027,150,10.41
1027,200,10.15
1027,205,10.13
1027,250,9.83
1027,271,9.62
1027,300,9.14
1027,335,8.53
1027,400,7.88
1027,402,7.86
1027,500,6.9
1027,537,6.57
1027,600,6.09
1027,684,5.55
1027,700,5.47
1027,800,4.97
1027,858,4.68
1028,0,15.7
1028,10,15.74
1028,20,15.73
1028,25,15.73
1028,30,15.55
1028,50,14.46
1028,55,14.09
1028,75,12.61
1028,80,12.24
1028,100,11.13
1028,109,10.74
1028,125,10.25
1028,150,9.79
1028,163,9.7
1028,200,9.79
1028,218,9.83
1028,250,9.61
1028,300,9.11
1028,326,8.76
1028,400,7.89
1028,439,7.44
1028,500,6.89
1028,546,6.52
1028,600,6.11
1028,654,5.74
1028,700,5.45
1028,800,4.91
1028,864,4.62
1028,900,4.48
1028,1000,4.15
1028,1076,3.94
1028,1100,3.88
1028,1200,3.65
1028,1288,3.45
1029,0,16.25
1029,10,15.9
1029,20,15.87
1029,25,15.85
1029,30,15.51
1029,50,13.85
1029,75,12.71
1030,0,16.44
1030,9,16.33
1030,10,16.33
1030,20,16.29
1030,22,16.28
1030,30,15.87
1030,50,14.56
1030,70,12.87
1030,75,12.52
1030,97,11.21
1030,100,11.17
1030,125,10.87
1030,145,10.62
1030,150,10.57
1030,193,10.2
1030,200,10.14
1030,250,9.66
1030,290,9.25
1030,300,9.15
1030,393,8.14
1030,400,8.06
1030,493,7.04
1030,500,6.99
1030,592,6.4
1030,600,6.35
1030,700,5.74
1030,788,5.24
1030,800,5.17
1030,900,4.66
1030,987,4.28
1030,1000,4.24
1030,1100,3.94
1030,1186,3.69
1031,0,16.51
1031,10,16.37
1031,20,16.14
1031,25,15.99
1031,30,15.73
1031,50,14.55
1031,75,12.75
1031,79,12.43
1031,100,11.04
1031,109,10.52
1031,125,10.25
1031,150,9.84
1031,163,9.62
1031,200,9.46
1031,217,9.43
1031,250,9.25
1031,300,8.91
1031,324,8.72
1031,400,7.98
1031,436,7.59
1031,500,6.9
1031,513,6.77
1031,600,6.04
1031,700,5.37
1031,751,5.1
1031,800,4.87
1031,900,4.47
1031,962,4.27
1031,1000,4.16
1031,1100,3.86
1031,1199,3.56
1032,0,15.1
1032,9,15.14
1032,10,15.14
1032,20,15.11
1032,22,15.11
1032,30,15.01
1032,50,14.75
1032,67,14.54
1032,75,14.17
1032,91,13.28
1032,100,12.59
1032,125,10.94
1032,134,10.44
1032,150,10.49
1032,175,10.58
1032,200,10.42
1032,250,9.81
1032,253,9.76
1032,300,8.99
1032,331,8.5
1032,400,7.92
1032,406,7.88
1032,481,7
1032,500,6.83
1032,600,6.08
1032,627,5.92
1032,700,5.47
1032,783,5.01
1032,800,4.93
1032,900,4.47
1032,937,4.3
1039,0,16.09
1039,10,16.03
1039,20,15.84
1039,24,15.75
1039,30,15.64
1039,50,15.28
1039,53,15.23
1039,75,13.2
1039,78,12.89
1039,100,11.43
1039,107,11.06
1039,125,10.3
1039,150,9.62
1039,160,9.47
1039,200,9.46
1039,213,9.46
1039,250,9.13
1039,300,8.55
1039,319,8.28
1039,400,7.42
1039,429,7.14
1039,500,6.6
1039,535,6.38
1039,600,6.02
1039,641,5.8
1039,700,5.43
1039,800,4.84
1039,848,4.58
1039,900,4.39
1039,1000,4.07
1039,1056,3.92
1039,1100,3.79
1039,1200,3.51
1039,1259,3.34
1041,0,14.83
1041,9,14.86
1041,10,14.86
1041,20,14.85
1041,21,14.85
1041,30,14.74
1041,45,14.48
1041,50,14.43
1041,64,14.12
1041,75,13.41
1041,88,12.42
1041,100,11.65
1041,125,10.39
1041,129,10.23
1041,150,9.82
1041,172,9.63
1041,200,9.35
1041,250,8.94
1041,255,8.9
1041,300,8.48
1041,343,8.08
1041,400,7.63
1041,428,7.4
1041,500,6.64
1041,512,6.52
1041,600,5.93
1041,686,5.5
1041,700,5.42
1041,800,4.91
1041,869,4.59
1041,900,4.48
1041,1000,4.12
1041,1060,3.9
1042,0,14.63
1042,9,14.66
1042,10,14.63
1042,20,14.15
1042,22,14.03
1042,30,13.67
1042,49,12.73
1042,50,12.66
1042,70,11.39
1042,75,11.23
1042,95,10.88
1042,100,10.83
1042,125,10.65
1042,141,10.58
1042,150,10.49
1042,186,10.11
1042,200,10
1042,250,9.59
1042,278,9.36
1042,300,9.1
1042,377,8.12
1042,400,7.85
1042,471,7.12
1042,500,6.89
1042,567,6.41
1042,600,6.16
1042,700,5.47
1042,756,5.13
1042,800,4.92
1042,900,4.52
1042,952,4.35
1042,1000,4.2
1042,1100,3.89
1042,1149,3.74
1043,0,15.09
1043,10,15.02
1043,20,15
1043,25,14.99
1043,30,14.84
1043,50,14.26
1048,0,15.3
1048,9,15.34
1048,10,15.34
1048,20,15.32
1048,28,15.31
1048,30,15.29
1048,50,15.08
1048,56,15.02
1048,75,13.15
1048,84,12.19
1048,100,11.36
1048,112,10.94
1048,125,10.47
1048,150,9.72
1048,168,9.31
1048,200,8.82
1048,224,8.56
1048,250,8.26
1048,300,7.71
1048,337,7.34
1048,400,6.72
1048,447,6.3
1048,500,5.92
1048,600,5.34
1048,663,5.07
1048,700,4.95
1048,800,4.65
1048,894,4.42
1048,900,4.4
1048,1000,4.05
1048,1100,3.7
1048,1111,3.66
1057,0,15
1057,10,14.76
1057,11,14.74
1057,20,14.71
1057,30,14.63
1057,48,14.44
1057,50,14.38
1057,70,13.45
1057,75,13.05
1057,94,11.5
1057,100,11.19
1057,125,10.21
1057,138,9.92
1057,150,9.65
1057,182,9.1
1057,200,8.8
1057,250,8.13
1057,266,7.96
1057,300,7.75
1057,355,7.46
1057,400,7.05
1057,438,6.68
1057,500,6.2
1057,526,6.02
1057,600,5.59
1057,700,5.08
1057,800,4.66
1057,895,4.34
1057,900,4.32
1057,1000,4.02
1057,1100,3.71
1057,1138,3.59
1070,0,14.68
1070,10,14.07
1070,20,13.78
1070,25,13.7
1070,30,13.6
1070,49,13.19
1070,50,13.16
1070,73,12.48
1070,75,12.41
1070,98,11.54
1070,100,11.45
1070,125,10.41
1070,150,9.47
1070,151,9.44
1070,200,8.52
1070,250,7.85
1070,296,7.35
1070,300,7.3
1070,396,6.21
1070,400,6.17
1070,490,5.45
1070,500,5.4
1070,590,5.01
1070,600,4.97
1070,700,4.56
1070,786,4.24
1070,800,4.19
1070,900,3.87
1070,980,3.64
1070,1000,3.6
1070,1100,3.38
1070,1181,3.21
1108,0,14.55
1108,10,14.53
1108,20,14.43
1108,25,14.37
1108,30,14.37
1108,49,14.28
1108,50,14.26
1108,74,13.61
1108,75,13.58
1108,98,12.79
1108,100,12.69
1108,125,11.47
1108,150,10.3
1108,151,10.25
1108,199,9.19
1108,200,9.17
1108,250,8.31
1108,294,7.68
1108,300,7.6
1108,392,6.47
1108,400,6.39
1108,486,5.69
1108,500,5.58
1108,584,5.04
1108,600,4.97
1108,700,4.62
1108,778,4.44
1108,800,4.38
1108,900,4.11
1108,970,3.92
1108,1000,3.84
1108,1100,3.56
1108,1171,3.36
1110,0,15.26
1110,10,15.18
1110,20,15.17
1110,25,15.15
1110,30,15.11
1110,50,14.65
1110,55,14.47
1110,75,13.3
1110,80,12.97
1110,100,11.87
1110,110,11.36
1110,125,10.68
1110,150,9.76
1110,164,9.35
1110,200,8.74
1110,218,8.54
1110,250,8.05
1110,300,7.32
1110,325,6.97
1110,400,5.99
1110,436,5.62
1110,500,5.38
1110,542,5.28
1110,600,4.93
1110,647,4.63
1110,700,4.4
1110,800,4.08
1110,853,3.96
1110,900,3.87
1110,1000,3.71
1110,1061,3.61
1110,1100,3.51
1110,1200,3.25
1110,1264,3.09
1161,0,15.1
1161,9,15.14
1161,10,15.14
1161,20,15.13
1161,22,15.13
1161,30,14.81
1161,49,13.74
1161,50,13.69
1161,71,12.66
1161,75,12.42
1161,97,11.24
1161,100,11.15
1161,125,10.58
1161,146,10.4
1161,150,10.37
1161,194,10.12
1161,200,10.08
1161,250,9.69
1161,288,9.32
1161,300,9.15
1161,387,7.94
1161,400,7.82
1161,482,7.16
1161,500,7.02
1161,600,6.3
1161,700,5.66
1161,769,5.26
1161,800,5.09
1161,900,4.58
1161,971,4.28
1161,1000,4.2
1161,1100,3.91
1161,1171,3.71
1162,0,15.55
1162,9,15.51
1162,10,15.5
1162,20,15.45
1162,22,15.44
1162,30,15.23
1162,43,14.62
1162,50,14.13
1162,63,13.11
1162,75,12.16
1162,83,11.61
1162,100,11.42
1162,124,11.15
1162,125,11.14
1162,150,10.79
1162,161,10.64
1162,200,10.17
1162,235,9.77
1162,250,9.58
1162,300,8.97
1162,313,8.82
1162,392,8.08
1162,400,7.99
1162,475,7.18
1162,500,6.97
1162,600,6.25
1162,644,6
1162,700,5.7
1162,800,5.19
1162,817,5.11
1162,900,4.67
1162,1000,4.14
1162,1008,4.1
1163,0,16.08
1163,9,16.12
1163,10,16.12
1163,20,16.1
1163,21,16.1
1163,30,15.81
1163,46,14.87
1163,50,14.56
1163,66,13.14
1163,75,12.17
1163,83,11.43
1163,100,11.83
1163,123,12.37
1163,125,12.34
1163,150,11.75
1163,156,11.55
1163,200,10.77
1163,232,10.32
1163,250,10.05
1163,300,9.34
1163,315,9.14
1163,391,8.22
1163,400,8.12
1163,467,7.38
1163,500,7.06
1163,600,6.22
1163,621,6.07
1163,700,5.55
1163,781,5.11
1163,800,5.04
1163,900,4.67
1163,963,4.44
1170,0,15.17
1170,10,15.21
1170,20,15.22
1170,24,15.22
1170,30,15.08
1170,48,14.55
1170,50,14.53
1170,73,14.18
1170,75,14.1
1170,97,12.95
1170,100,12.75
1170,125,11.24
1170,149,10
1170,150,9.97
1170,197,9.32
1170,200,9.29
1170,250,8.9
1170,290,8.62
1170,300,8.49
1170,388,7.4
1170,400,7.32
1170,482,6.86
1170,500,6.72
1170,580,6.1
1170,600,5.97
1170,700,5.36
1170,774,4.99
1170,800,4.87
1170,900,4.45
1170,966,4.22
1170,1000,4.13
1170,1100,3.85
1170,1168,3.66
1171,0,15.56
1171,10,15.42
1171,20,15.4
1171,24,15.39
1171,30,15.32
1171,47,14.9
1171,50,14.75
1171,71,13.62
1171,75,13.48
1171,94,12.86
1171,100,12.5
1171,125,11.05
1171,143,10.04
1171,150,9.87
1171,188,9.33
1171,200,9.11
1171,250,8.31
1171,278,7.94
1171,300,7.87
1171,374,7.74
1171,400,7.51
1171,465,6.84
1171,500,6.55
1171,562,6.08
1171,600,5.82
1171,700,5.21
1171,752,4.94
1171,800,4.71
1171,900,4.3
1171,941,4.16
1171,1000,4.02
1171,1100,3.78
1171,1140,3.69
1173,0,15.54
1173,10,15.59
1173,20,15.55
1173,30,15.52
1173,47,15.46
1173,50,15.31
1173,70,14.09
1173,75,13.77
1173,100,12.19
1173,103,12
1173,125,10.68
1173,144,9.86
1173,150,9.9
1173,190,10.15
1173,200,10.08
1173,250,9.48
1173,282,8.9
1173,300,8.58
1173,379,7.36
1173,400,7.22
1173,472,6.86
1173,500,6.65
1173,569,6.1
1173,600,5.89
1173,700,5.28
1173,761,4.98
1173,800,4.82
1173,900,4.46
1173,952,4.3
1173,1000,4.16
1173,1100,3.88
1173,1153,3.73
1174,0,14.92
1174,9,14.98
1174,10,14.98
1174,20,14.97
1174,22,14.97
1174,30,14.61
1174,44,13.73
1174,50,13.41
1174,65,12.54
1174,75,11.8
1174,86,11.05
1174,100,10.85
1174,125,10.49
1174,130,10.42
1174,150,10.28
1174,168,10.18
1174,200,10.01
1174,244,9.7
1174,250,9.63
1174,300,8.98
1174,326,8.62
1174,400,7.84
1174,406,7.78
1174,491,6.92
1174,500,6.84
1174,600,6
1174,663,5.56
1174,700,5.36
1174,800,4.91
1174,837,4.77
1174,900,4.53
1174,1000,4.15
1174,1033,4.03
1177,0,15.15
1177,9,15.16
1177,10,15.13
1177,20,14.8
1177,22,14.72
1177,30,14.63
1177,45,14.53
1177,50,14.49
1177,66,14
1177,75,13.12
1177,88,11.7
1177,100,10.85
1177,125,9.64
1177,136,9.36
1177,150,9.25
1177,178,9.02
1177,200,8.98
1177,250,8.84
1177,260,8.8
1177,300,8.23
1177,346,7.52
1177,400,7.06
1177,431,6.86
1177,500,6.46
1177,523,6.34
1177,600,5.87
1177,610,5.81
1177,700,5.37
1177,794,4.97
1177,800,4.95
1177,900,4.54
1177,983,4.2
1178,0,15.46
1178,10,15.49
1178,20,15.36
1178,24,15.3
1178,30,15.27
1178,49,15.19
1178,50,15.15
1178,73,13.99
1178,75,13.9
1178,98,12.82
1178,100,12.68
1178,125,11.05
1178,143,9.96
1178,150,9.75
1178,191,9.04
1178,200,8.93
1178,250,8.42
1178,284,8.17
1178,300,8.04
1178,383,7.3
1178,400,7.1
1178,477,6.26
1178,500,6.09
1178,576,5.66
1178,600,5.55
1178,700,5.15
1178,771,4.91
1178,800,4.78
1178,900,4.37
1178,963,4.13
1178,1000,4.04
1178,1100,3.78
1178,1165,3.62
1181,0,15.71
1181,10,15.53
1181,20,15.42
1181,24,15.35
1181,30,15.07
1181,50,13.79
1181,53,13.55
1181,75,11.98
1181,76,11.91
1181,100,10.69
1181,105,10.5
1181,125,10.31
1181,150,10.07
1181,157,10
1181,200,9.48
1181,209,9.35
1181,250,8.56
1181,300,7.66
1181,313,7.43
1181,400,6.95
1181,423,6.88
1181,500,6.2
1181,527,5.94
1181,600,5.36
1181,632,5.14
1181,700,4.84
1181,800,4.52
1181,836,4.44
1181,900,4.25
1181,1000,3.96
1181,1043,3.84
1181,1100,3.68
1181,1200,3.39
1181,1246,3.26
1190,0,14.53
1190,9,14.56
1190,10,14.54
1190,20,14.3
1190,23,14.2
1190,30,14.03
1190,47,13.54
1190,50,13.41
1190,70,12.58
1190,75,12.48
1190,94,12.24
1190,100,12.19
1190,125,11.96
1190,145,11.78
1190,150,11.54
1190,193,9.34
1190,200,9.26
1190,250,8.69
1190,286,8.28
1190,300,8.09
1190,385,7.04
1190,400,6.92
1190,479,6.37
1190,500,6.19
1190,578,5.56
1190,600,5.42
1190,700,4.89
1190,772,4.6
1190,800,4.5
1190,900,4.17
1190,963,4
1190,1000,3.9
1190,1100,3.63
1190,1164,3.46
1194,0,14.36
1194,9,14.4
1194,10,14.39
1194,20,14.21
1194,22,14.14
1194,30,13.72
1194,42,12.94
1194,50,12.46
1194,63,11.7
1194,75,10.99
1194,83,10.56
1194,100,9.92
1194,124,9.36
1194,125,9.35
1194,150,9.05
1194,160,8.97
1194,200,8.45
1194,231,8.08
1194,250,7.95
1194,300,7.67
1194,306,7.64
1194,377,7.04
1194,400,6.88
1194,452,6.54
1194,500,6.24
1194,600,5.66
1194,608,5.62
1194,700,5.13
1194,774,4.78
1194,800,4.7
1194,900,4.38
1194,964,4.18
1211,0,14.72
1211,8,14.67
1211,10,14.66
1211,20,14.58
1211,30,14.24
1211,40,13.91
1211,50,12.54
1211,58,11.44
1211,75,10.66
1211,76,10.64
1211,100,10.09
1211,114,9.9
1211,125,9.67
1211,150,9.27
1211,180,9.04
1211,200,9.23
1211,212,9.36
1211,250,9.43
1211,286,9.06
1211,300,8.91
1211,362,8.24
1211,400,7.82
1211,448,7.31
1211,500,6.84
1211,542,6.46
1215,0,15.87
1215,10,15.83
1215,20,15.59
1215,24,15.47
1215,30,15.32
1215,48,14.67
1215,50,14.56
1215,72,13.05
1215,75,12.78
1215,96,11.06
1215,100,11
1215,125,10.61
1215,148,10.25
1215,150,10.26
1215,195,10.49
1215,200,10.46
1215,250,9.94
1215,287,9.32
1215,300,9.1
1215,382,7.76
1215,400,7.57
1215,473,6.94
1215,500,6.72
1215,568,6.2
1215,600,5.98
1215,700,5.36
1215,757,5.06
1215,800,4.86
1215,900,4.44
1215,945,4.28
1215,1000,4.09
1215,1100,3.75
1215,1145,3.6
1218,0,15.74
1218,10,15.42
1218,20,15.41
1218,24,15.41
1218,30,15.1
1218,48,13.83
1218,50,13.72
1218,73,12.42
1218,75,12.26
1218,96,10.74
1218,100,10.71
1218,125,10.49
1218,149,10.28
1218,150,10.27
1218,196,9.82
1218,200,9.79
1218,250,9.34
1218,287,9
1218,300,8.86
1218,384,7.9
1218,400,7.69
1218,476,6.8
1218,500,6.63
1218,573,6.22
1218,600,6.04
1218,700,5.42
1218,764,5.04
1218,800,4.87
1218,900,4.45
1218,949,4.28
1218,1000,4.14
1218,1100,3.86
1218,1145,3.74
1225,0,16.42
1225,10,15.61
1225,20,15.38
1225,25,15.35
1225,30,15.2
1225,50,14.56
1225,75,14.09
1225,99,12.76
1225,100,12.72
1225,125,11.83
1225,150,11.18
1225,154,11.1
1225,200,10.02
1225,250,9.08
1225,300,8.39
1225,301,8.38
1225,400,7.53
1225,405,7.5
1225,500,6.54
1225,504,6.5
1225,600,5.93
1225,607,5.9
1225,700,5.38
1225,800,4.87
1225,810,4.82
1225,900,4.46
1225,1000,4.06
1225,1006,4.04
1229,0,15.64
1229,8,15.58
1229,10,15.58
1229,20,15.6
1229,21,15.6
1229,30,15.22
1229,42,14.47
1229,50,13.98
1229,63,13.1
1229,75,12.17
1229,83,11.58
1229,100,10.86
1229,125,10.2
1229,129,10.14
1229,150,9.6
1229,200,8.55
1229,250,7.87
1229,253,7.84
1229,300,7.58
1229,340,7.48
1229,400,7.22
1229,424,7.11
1229,500,6.68
1229,512,6.61
1229,600,5.97
1229,690,5.33
1229,700,5.27
1229,800,4.77
1229,869,4.48
1229,900,4.37
1229,1000,4.03
1229,1057,3.83
1230,0,15.05
1230,9,15
1230,10,15
1230,20,14.99
1230,21,14.99
1230,30,14.12
1230,46,12.18
1230,50,11.87
1230,66,10.93
1230,75,10.62
1230,90,10.29
1230,100,10.17
1230,125,9.91
1230,134,9.84
1230,150,9.51
1230,177,8.95
1230,200,8.85
1230,250,8.64
1230,265,8.58
1230,300,8.33
1230,358,7.86
1230,400,7.53
1230,447,7.14
1230,500,6.66
1230,536,6.35
1230,600,5.9
1230,700,5.33
1230,715,5.26
1230,800,4.86
1230,900,4.45
1230,903,4.44
1230,1000,4.11
1230,1096,3.78
1235,0,15.28
1235,8,15.23
1235,10,15.22
1235,20,15.2
1235,30,14.92
1235,43,14.55
1235,50,13.62
1235,62,11.97
1235,75,11.22
1235,84,10.94
1235,100,10.36
1235,123,9.69
1235,125,9.64
1235,150,9.12
1235,200,8.33
1235,234,8
1235,250,7.82
1235,300,7.32
1235,310,7.23
1235,382,6.71
1235,400,6.61
1235,456,6.32
1235,500,6.06
1235,600,5.48
1235,614,5.4
1235,700,5.02
1235,790,4.68
1235,800,4.65
1235,900,4.36
1235,976,4.14
1238,0,16.12
1238,10,16.14
1238,20,16.13
1238,24,16.12
1238,30,16.01
1238,50,15.18
1238,52,15.06
1238,74,13.23
1238,75,13.17
1238,100,12.05
1238,103,11.95
1238,125,10.95
1238,150,9.96
1238,154,9.81
1238,200,8.8
1238,205,8.73
1238,250,8.71
1238,300,8.68
1238,307,8.68
1238,400,7.66
1238,414,7.47
1238,500,6.66
1238,516,6.53
1238,600,5.9
1238,618,5.79
1238,700,5.39
1238,721,5.3
1238,800,4.87
1238,820,4.76
1238,900,4.43
1238,1000,4.1
1238,1025,4.03
1238,1100,3.83
1238,1200,3.57
1238,1227,3.5
1239,0,15.54
1239,9,15.52
1239,10,15.52
1239,20,15.52
